id,name,hotelname_en,featurehoteltype,lat,lon,price,numbed
225,广州国际金融中心雅诗阁服务公寓,Ascott IFC Guangzhou,桑拿,23.118476,113.322558,965,2
226,穗和瑞斯丽酒店(白云国际机场人和地铁站店),Swisstouches Residences Guangzhou,桑拿,23.337549,113.292748,280,1
227,广州西关永庆坊中山八路地铁站希岸Deluxe酒店,XANA DELUXE Hotel (Guangzhou Yongqingfang Zhongshan 8th Road Subway Station),机器人服务,23.125073,113.236135,358,2
228,雅致酒店(广州二沙岛珠江夜游店),"Elegant Hotel (the Pearl River Night Tour in Ersha Island, Guangzhou)",窗外好景,23.113279,113.283402,806,2
229,美豪丽致酒店(广州汉溪长隆店),Mehood Lestie Hotel(Guangzhou Hanxi Chimelong),免费停车,23.013395,113.339339,388,1
230,广州南沙大酒店,Nansha Grand Hotel,桑拿,22.766765,113.61383,723,2
231,丽呈朗誉酒店(广州客村地铁站广州塔店),Rezen Longuu Hotel Guangzhou,免费停车,23.093182,113.316013,389,1
232,广州白云机场诺富特酒店(航站楼店),Novotel Guangzhou Baiyun Airport (Terminal),SPA,23.389589,113.302661,682,1
233,广州雅诗阁琶洲服务公寓,Ascott Pazhou Guangzhou,窗外好景,23.104162,113.335277,742,2
234,广州宾馆(北京路步行街海珠广场地铁站店),Guangzhou Hotel,江河景房,23.115854,113.265605,637,1
235,全季酒店(广州珠江新城店),Ji Hotel (Zhujiang New Town Guangzhou),停车场,23.114786,113.31302,462,1
236,广州珠江新城太古汇亚朵酒店,"Atour Hotel Taikoo Hui, Zhujiang New Town, Guangzhou",管家服务,23.131359,113.333514,728,1
237,广州W服务式公寓,W Guangzhou Service Apartment,泳池,23.121824,113.328642,1022,2
238,微八逸居公馆(广州永庆坊沙面岛店),Weibayiju Mansion (Guangzhou Yongqingfang Shamian Store),智能客控,23.116991,113.236516,302,1
239,丽呈格芮酒店(广州太古汇广场石牌桥地铁站店),GRANDEE REZEN,窗外好景,23.132996,113.33204,619,2
240,麗枫酒店(广州会展中心南洲地铁站店),"Lavande Hotel (Guangzhou Convention and Exhibition Center, Nanzhou Metro Station)",免费停车,23.064124,113.30112,339,2
241,From·K欢凯酒店(广州珠江新城体育西路店),From.K Hotel (Guangzhou Zhujiang New Town&Tiyu West Road Branch),免费停车,23.128053,113.32163,518,1
242,麗枫酒店(广州黄石机场路店),LAVANDE Hotel Guangzhou Huangshi Airport Road,免费停车,23.207227,113.263195,280,2
243,麗枫酒店(广州番禺市桥地铁站大北路店),"Lavande Hotel (Guangzhou Panyu Shiqiao Metro Station, Dabei Road)",免费停车,22.955471,113.369353,410,1
244,广州岭南五号酒店,LN Hotel Five,江河景房,23.115633,113.274236,680,1
245,广州同裕国际酒店,Tongyu International Hotel,会议厅,23.209016,113.330005,298,1
246,梵源酒店(广州珠江新城店),Fanyuan Hotel (Guangzhou Zhujiang New Town Store),管家服务,23.127307,113.331946,357,1
247,广州珠江新城维多利酒店,Victoria Hotel Zhujiang New Town Guangzhou,免费停车,23.126196,113.336917,627,1
248,广州白云国际机场T2航站楼澳斯特精选酒店,Ausotel Smart Guangzhou Baiyun International Airport Terminal 2,免费停车,23.367583,113.30211,319,1
249,宜致酒店(广州珠江新城体育西路地铁站店),Yizhi Hotel (Guangzhou Zhujiang New Town Sports West Road Subway Station),智能客控,23.128346,113.31944,368,2
250,广州保利悦雅酒店,La Yarda Hotel Guangzhou,机器人服务,23.103398,113.383195,682,1
251,广州中山医东山口地铁站希岸Deluxe酒店,"Xian Deluxe Hotel (Dongshankou Subway Station, First Affiliated Hospital of Sun Yat sen University)",免费停车,23.120114,113.29425,387,1
252,广州环贸中心雅诗阁服务公寓,Ascott ICC Guangzhou,桑拿,23.142161,113.327643,649,2
253,凯高思酒店(广州火车站地铁站白马服装城店),Kaigaosi Hotel (Guangzhou Railway Station Subway Station Baima Clothing City),机器人服务,23.14794,113.252368,325,1
254,美豪丽致酒店(广州东圃金融城店),Mehood LIZ Hotel (Guangzhou Dongpu Financial City store),免费停车,23.118925,113.440574,388,1
255,维也纳酒店(广州白云国际机场航站楼店),Vienna Hotel (Guangzhou Baiyun International Airport Terminal),停车场,23.427532,113.310272,258,1
256,美豪丽致酒店(广州番禺银座店),"Mehood  Li Zhi Hotel (Yinzuo, Panyu, Guangzhou)",免费停车,22.940918,113.352886,368,1
257,CityNote希诺酒店(广州体育西路地铁站店),CityNote Hotel (Guangzhou Tiyu West Road Metro Station),健身室,23.130963,113.321072,356,1
258,宜尚PLUS酒店(广州达镖国际中心昌岗地铁站店),ECHARM PLUS Hotel (Guangzhou Dart International Center Changgang Metro Station),充电桩,23.089552,113.276591,482,1
259,广州黄埔萝岗科学城亚朵酒店,Atour Hotel (Huangpu Luogang Science city Guangzhou),免费停车,23.181241,113.474422,526,1
260,麗枫酒店(广州金融城车陂地铁站店),Lavande Hotels,免费停车,23.123951,113.39302,449,1
261,从化方圆·云雅酒店,The Rayna Resort,桑拿,23.65595,113.661869,679,1
262,CityNote希诺酒店(广州北京路纪念堂地铁站店),"CityNote Hotel (Guangzhou Beijing Road ,Sun Yatsen Memorial Hall Metro Station)",智能客控,23.131222,113.262619,337,2
263,麗枫酒店(广州市桥地铁站钻汇广场店),Lavande Hotel (Guangzhou Chimelong Shiqiao Metro Station Yifa Pedestrian Street),会议厅,22.940708,113.366541,278,1
264,麗枫酒店(广州白云机场空港店),Lavande Hotel(Guangzhou Baiyun Airport Branch),免费停车,23.439234,113.328655,219,1
265,广州吾乡石屋田园度假酒店,Deng Stone House Pastoral Resort,免费停车,23.47049,113.820216,768,2
266,柏高·雅酒店(广州龙口西岗顶地铁站店),Paco Hotel Gangding Metro Guangzhou-Free Shuttle Bus during Canton Fair,免费停车,23.137729,113.336004,350,1
267,广州江南西华美达安可酒店,Guangzhou Ramada Encore Hotel (Jiangnanxi Subway Station R&F Haizhu City Branch),免费停车,23.092991,113.267738,375,1
268,府上酒店(火车站越秀公园店),Fushang Hotel (Railway Station Yuexiu Park Branch),管家服务,23.135514,113.260015,420,1
269,广州番禺智选假日酒店,Holiday Inn Express  Guangzhou Panyu,免费停车,22.935766,113.33405,362,1
270,广州红象堡树屋亲子酒店,Hongxiangbao Tree Parenting House Hotel,免费停车,23.007972,113.308123,333,2
271,广州山庄旅舍,Guangzhou Mountain Villa,免费停车,23.179516,113.303091,656,1
272,广州禧悦昇酒店(增城高铁站店),GUANGZHOU JOYOUS HOTEL,免费停车,23.227396,113.831163,276,1
273,丽呈来住酒店(广州白云国际机场花都文旅城店),Licheng Laizhu Hotel (Guangzhou Baiyun International Airport Huadu Cultural Tourism City),免费停车,23.366807,113.26116,298,2
274,麗枫酒店(广州高铁南站石壁地铁站店),Lavande Hotel (Guangzhou South High-speed Railway Station Shibi Metro Station),充电桩,22.995061,113.275902,423,1
275,广州知识城MUSTEL木文缇酒店,MUSTEL Hotel Knowledge City Guangzhou,免费停车,23.322743,113.552738,328,1
276,柏高·雅酒店(广州北京路步行街地铁站店),Paco Hotel (Guangzhou Beijing Road Metro Station),洗衣房,23.117312,113.269588,332,1
277,桔子酒店(广州越秀公园店),Orange Hotel (Guangzhou Yuexiu Park),智能马桶,23.136796,113.262052,413,1
278,广州从心隐艺术设计民宿(增城白水寨店),Guangzhou Congxinyin Art Design Homestay (Zengcheng Baishuizhai Branch),山景房,23.580043,113.761442,498,1
279,漫心酒店(广州白云机场清塘地铁站店),Guangzhou Baiyun Airport Manxin Hotel,免费停车,23.366917,113.26025,349,2
280,宜尚酒店(广州天河体育西路地铁站店),ECHARM Hotel (Guangzhou Tianhe Tiyu West Road Subway Station),管家服务,23.132431,113.319465,371,2
281,轻居酒店(广州番禺长隆欢乐世界店),Guangzhou Panyu  Atour Light Hotel,免费停车,23.006427,113.330132,394,1
282,艺龙玺程国际酒店(白云站江南市场店),Yilong Yicheng International Hotel (Baiyun Station Jiangnan Market),管家服务,23.177998,113.226811,381,1
283,维也纳酒店(广州南站高铁站店),Vienna (Guangzhou South Railway Station Hotel),免费停车,22.988489,113.277377,430,1
284,美豪丽致酒店(广州花都文旅城白云机场店),Meihao Lizhi Hotel (Guangzhou Huadu Cultural Tourism City Baiyun Airport),免费停车,23.369873,113.234443,335,1
285,广州番禺万博中心亚朵X酒店,"Atour X Hotel, Wanbo Center, Guangzhou",家庭房,23.011659,113.341729,588,2
286,柏高酒店(广州天河北天平架地铁站店),Paco Hotel (Guangzhou Tianhebei Tianpingjia Metro Station),山景房,23.161586,113.321735,312,2
287,广州溪边汤宿,Guangzhou stream side soup stay,免费停车,23.691006,113.705766,755,1
288,从化岭南东方温泉酒店,Conghua Lingnan Oriental Hot Spring Hotel,网红泳池,23.639876,113.657247,555,1
289,CityNote希诺酒店(广州上下九步行街十三行店),CityNote Hotel(ShiSanHang store Shangxiajiu pedestrian street Guangzhou),管家服务,23.1119,113.248475,368,1
290,广州白云国际机场人和地铁站亚朵X酒店,Atour X Hotel Guangzhou Baiyun International Airport Renhe Metro Station,免费停车,23.33956,113.290258,366,1
291,CityNote希诺酒店(广州北京路步行街中华广场店),"CityNote Hotel (Zhonghua Plaza, Beijing Road Pedestrian Street, Guangzhou)",机器人服务,23.127221,113.279751,350,1
292,广州圣托利温泉庄园,Santorini Hot Spring Resort,日光浴场,23.648359,113.654548,686,2
293,柏高·雅酒店(广州龙洞植物园地铁站店),Paco Hotel. Botanical Garden Metro Guangzhou,免费停车,23.193725,113.365247,305,1
294,艺星酒店(广州区庄地铁站店),Art Star Hotel (Guangzhou Quzhuang Metro Station),机器人服务,23.130541,113.29662,401,2
295,广州人和白云机场希尔顿欢朋酒店,Hampton by Hilton Guangzhou Renhe Baiyun Airport,自营亲子房,23.331368,113.288897,622,1
296,广州星河吉酒店,G Hotel GuangZhou,窗外好景,22.803428,113.531985,563,1
297,琶洲岭南东方酒店,Lingnan Dongfang Hotel,免费停车,23.095847,113.377858,754,1
298,如家精选酒店(广州天河体育中心店),Homeinn Plus hotel  (Guangzhou Tianhe Sports Center),机器人服务,23.134782,113.316966,310,1
299,雅朵酒店(广州番禺市桥地铁站店),Yaduo Hotel (Guangzhou Panyu Bridge Metro Station),免费停车,22.95195,113.373337,306,1
300,维也纳国际酒店(广州花都广场文旅城店),Vienna International Hotel (Guangzhou Huadu Square),免费停车,23.396736,113.21216,291,2
301,凤悦轻尚酒店(广州白云机场人和地铁站店),"Fengyue Light Shang Hotel (Guangzhou Baiyun Airport, Renhe Subway Station)",桑拿,23.337037,113.29346,229,1
302,柏高酒店(广州天河北水荫路店),Paco Hotel (Guangzhou Tianhebei Shuiyin Road),机器人服务,23.142956,113.311592,300,2
303,广州花溪雨云居民宿,Guangzhou huaxiyu yunjuB&B,洗衣房,22.90613,113.339075,433,2
304,广州琶洲会展广州塔地铁站轻居酒店,Guangzhou Pazhou Exhibition Guangzhou Tower Metro Station Light Hotel,家庭房,23.103813,113.323104,693,1
305,丽途国际公寓(广州琶洲会展中心店),Litu International Apartment (Guangzhou Pazhou Convention and Exhibition Center),酒店公寓,23.099751,113.378098,468,2
306,三龙湾·云栖酒店(广州南站店),Sanlongwan YunXi Hotel (Guangzhou South Railway Station),免费停车,23.021526,113.247775,316,1
307,徽园(广州五山店),HUIYUAN,停车场,23.1482,113.35826,542,2
308,广州善钰阁民宿,Guangzhou Shanyuge Guesthouse,免费停车,23.476474,113.621844,459,1
309,广州丛林大象酒店(番禺长隆南村万博地铁站店),Jungle Elephant Hotel,免费停车,23.006144,113.353015,320,1
310,从林里野奢民宿,Wooded homestay,私汤房,23.493028,113.623841,1198,2
311,网鱼电竞酒店(广州琶洲会展中心店),Netfish E-sports Hotel (Guangzhou Pazhou Convention and Exhibition Center),免费停车,23.132764,113.376158,393,1
312,广州世间香境七溪地天香里酒店,Guangzhou Shijianxiangjing Qixidi Tianxiangli Hotel,日光浴场,23.535873,113.379242,868,1
313,桔子水晶广州白云国际机场酒店,Orange Crystal Guangzhou Baiyun International Airport Hotel,免费停车,23.391489,113.245329,315,2
314,花墨公寓(广州南站汉溪长隆地铁站店),Huamo Apartment (Guangzhou South Railway Station Hanxi Changlong Metro Station),小而美,22.994731,113.335399,483,1
315,维也纳酒店(广州汉溪长隆公园店),Vienna HotelVienna Hotel (Guangzhou Hanxi Changlong Park Branch),免费停车,23.008946,113.328616,259,2
316,正盛红谷酒店(广州融创文旅城花都广场店),Zhengsheng Honggu Hotel (Guangzhou Sunac Cultural Tourism City Huadu Square),免费停车,23.400731,113.222472,306,1
317,广州远洋宾馆,Ocean Hotel,免费停车,23.13454,113.291767,406,1
318,畿云瑶精品文旅酒店,Ji Yun Yao Resort,网红泳池,23.53309,113.704599,1530,2
319,天人山水·溪谷度假营地,TAO SENCE RV CAMP,免费停车,23.445182,113.597274,657,2
320,广州乡约·雅轩温泉民宿,Guangzhou Xiangyue Yaxuan Hot Spring Homestay,日光浴场,23.566784,113.766139,420,2
321,广州客天下禧悦庄精品民宿,Gaiety Valley ·Yunlin,免费停车,23.475665,113.589944,958,2
322,广州从化荔下田边民宿,Lychee boutique resort,免费停车,23.682516,113.703206,830,2
323,超时光潮玩设计酒店(广州北京路步行街大佛寺店),Super Times Design Hotel,管家服务,23.122709,113.266815,348,1
324,开诚楼艺术民宿(广州花山小镇店),Kaichenglou B&B (Guangzhou Huashan Town Branch),免费停车,23.439507,113.284083,388,1
325,柏合俪舍酒店(广州火车站地铁站白马服装城市场店),Lilium elysees Hotel (Guangzhou Railway Station Subway Station Baima Clothing City Market),机器人服务,23.144003,113.252232,339,1
326,容锦酒店(广州林和西地铁站店),Rongjin Hotel (Guangzhou Linhexi Metro Station),免费停车,23.140655,113.318191,434,1
327,广州新天河宾馆,New TianHe Hotel,免费停车,23.133426,113.319619,437,1
328,宜致酒店(广州番禺市桥地铁站店),Yizhi Hotel (Guangzhou Panyu Shiqiao Subway Station Store),停车场,22.954103,113.366317,246,1
329,麗枫酒店(广州南沙店),Lavande Hotel Guangzhou Nansha Branch,免费停车,22.795854,113.552249,268,1
330,品若酒店(广州市桥地铁站店),Paradigm Hotel,免费停车,22.948366,113.361609,258,1
331,宜尚酒店(广州太古汇华师地铁站店),ECHARM Hotel (Guangzhou TaiKoo Hui Huashi  Subway Station ),影音房,23.139659,113.344492,354,1
332,广州雅阁澳斯特酒店(白云国际机场人和地铁站店),AUSOTEL by Argyle Guangzhou Baiyun International Airport Renhe Metro Exit B,免费停车,23.33709,113.295336,211,1
333,SUSHAN宿山房,SUSHAN Resort,免费停车,23.552532,113.748883,1137,1
334,广州九龙湖国王酒店,Dragon Lake King Hotel,免费停车,23.47034,113.430269,788,1
335,广州麦客72House民宿,Macke 72House Homestay,免费停车,23.49154,113.732569,594,2
336,玉壶溪馆精品民宿,Yuhuxiguan Boutique B&B,免费停车,23.641722,113.655595,887,1
337,华美达安可酒店(广州白云三元里店),Ramada Encore Hotel (Guangzhou Baiyun Sanyuanli Branch),免费停车,23.18407,113.257043,308,2
338,友和酒店(广州东站天河体育中心店),Yuwa Hotel(Guangzhou East Railway Station),免费停车,23.152889,113.333834,537,1
339,嘉虹酒店(广州白云国际机场航站楼店),SkyBird Hotel (Guangzhou Baiyun International Airport Terminal),免费停车,23.427049,113.310491,235,2
340,广州菁木山舍精品民宿,The Jing House,免费停车,23.493587,113.63111,738,1
341,广州长禧家,Changxi Inn,免费停车,22.935258,113.355787,486,2
342,广州仟信至尊酒店(广州从化儿童公园店),QIANXIN LUXURY HOTEL,免费停车,23.561624,113.606772,308,1
343,广州流溪河湖庐自然艺术空间,Guangzhou Liuxi River Lake Lu 1993 homestays,免费停车,23.763234,113.802789,1766,2
344,全季酒店(广州凤凰大道环宇城店),Quanji Hotel (Guangzhou Fenghuang Avenue Huanyu City Store),停车场,22.788641,113.519051,449,1
345,和颐酒店(广州琶洲会展中心赤岗地铁站店),Yitel (Guangzhou Pazhou Exhibition Center Chigang Metro Station),影音房,23.097619,113.337227,371,1
346,广州恒溪湾民宿,Guangzhou Hengxiwan Homestay,日光浴场,23.497932,113.788421,517,2
347,维也纳国际酒店(广州新滘西路中大店),"Vienna International Hotel (Zhongda Branch, Xinjiao West Road, Guangzhou)",免费停车,23.074403,113.287867,413,2
348,海珠湿地公园悦度空间私密民宿(广州塔琶洲会展中心店),Guangzhou Haizhu Wetland Park Yuedu Homestay,免费停车,23.062923,113.339463,550,1
349,观芦民宿,Guanlu Homestay,免费停车,23.463186,113.108632,569,1
350,亚美酒店(广州花都融创文旅城店),Yamei Hotel,免费停车,23.4089,113.209078,251,1
351,艾圣医皇艾灸养生文化酒店(广州白云机场店),Aishengyihuang Moxibustion Hotel (Guangzhou Baiyun Airport),免费停车,23.427532,113.310272,499,2
352,广州柒舍云宿庄园,Guangzhou Qisheli Yunsu Manor,民宿,23.443028,113.80678,789,1
353,美豪酒店(广州增城万达广场店),Mehood Theater Hotel,免费停车,23.282002,113.780529,294,1
354,柏高酒店(广州塔大塘地铁站店),Paco Hotel (Guangzhouta Datang Metro Station),多功能厅,23.080449,113.325521,286,1
355,广州海俊酒店(广州北京路天字码头店),Haijun Hotel,免费停车,23.115645,113.274654,259,1
356,美豪丽致酒店(广州花都文旅城狮岭店),Meihao Lizhi Hotel (Guangzhou Huadu Cultural Tourism City Shiling),免费停车,23.463168,113.166694,271,1
357,广州彼岸云水间民宿(正果老街店),Guangzhou Bi'an Yunshuijian Homestay (Zhengguo Old Street Branch),免费停车,23.426608,113.898666,542,2
358,骏粤大酒店(广州番禺长隆万博店),Junyue Hotel,免费停车,23.01353,113.341176,320,1
359,广州隐溪民宿,Yinxii Homestay in Guangzhou.,免费停车,23.715833,113.728298,402,2
360,珠江宾馆(珠江新城五羊邨站店),Zhujiang Hotel,江河景房,23.115393,113.308082,557,2
361,广州设计师村温泉酒店,L.Resort,免费停车,23.701167,113.727141,734,2
362,美豪丽致(广州高铁南站顺德碧桂园店),"Mehood Lestie (Shunde Country Garden Branch, Guangzhou High Speed Rail South Station)",免费停车,22.954433,113.275102,308,1
363,CityNote希诺酒店(广州北京路步行街公园前地铁站店),CityNote Hotel (GuangZhou Beijing Road Pedestrian GonygYuanQian Subway Station Branch),家庭房,23.125992,113.268573,401,1
364,广州善野营地,SINYE WILDNESS RETREAT,窗外好景,23.44966,113.892191,1228,1
365,广州世间香境七溪地度假村,Habitat Creek Villa,日光浴场,23.52988,113.390069,863,2
366,广州得舍生活民宿,Deshe Life Guesthouse,免费停车,23.176642,113.395559,988,1
367,CHILL TIME电竞酒店(广州塔店),Chill Time Electrosports Hotel (Guangzhou Tower Branch),智能客控,23.099109,113.339112,536,2
368,广州默娘之家民宿,Mo Niang Home,免费停车,22.757309,113.622382,431,2
369,广州中新知识城纳米国际大酒店,Nami International Hotel Guangzhou Zhongxin Knowledge City,机器人服务,23.306726,113.54652,309,1
370,宜致酒店(广州塔地铁站琶洲会展中心店),Yizhi Hotel (Guangzhou Tower Subway Station Pazhou Exhibition Center Branch),家庭房,23.104873,113.317467,331,1
371,广州吾宿民宿,Guangzhou W.sooll  Homestay,免费停车,23.087111,113.405223,364,2
372,广州天河智慧城希尔顿欢朋酒店,Hampton by Hilton Guangzhou Tianhe Smart City,窗外好景,23.168844,113.389439,505,1
373,骏业国际公寓,Guangzhou Junye Hotel,免费停车,23.135683,113.531896,168,1
374,广州黔霖山度假民宿,Guangzhou Qianlinshan Boutique Bed and Breakfast,免费停车,23.510752,113.834992,447,2
375,广州机场空港希尔顿花园酒店,Hilton Garden Inn Guangzhou Airport Aerotropolis,停车场,23.425696,113.316389,332,1
376,全季酒店(广州彩虹桥地铁站店),Full Seasons Hotel (Guangzhou Rainbow Bridge Subway Station),智能马桶,23.132495,113.244916,388,1
377,麗枫酒店(广州南沙万达广场金洲店),Lavande Hotel (Guangzhou Nansha Wanda Plaza Jinzhou),免费停车,22.801675,113.554569,287,1
378,广州花都狮岭大道亚朵酒店,Atour Hotel Shiling Avenue Huadu Guangzhou,窗外好景,23.452358,113.180579,332,1
379,广州白云站江南市场都城酒店,Metropolis Hotel,免费停车,23.179519,113.2258,269,2
380,迎商酒店(广州淘金地铁站正佳环市中心店),"Insail Hotels (Guangzhou Taojin Metro Station, Zengjiahuan)",健身室,23.134962,113.288178,323,1
381,优丽雅客栈(广州塔地铁站店),YULIA B&B HOMESTAY,家庭房,23.100533,113.320622,467,1
382,漫豪思·熙源公馆(广州从化温泉镇店),Marhaus Hot Spring Homestay,私汤房,23.637966,113.641593,719,1
383,广州从化花雨间玻璃房客栈,Huayujian Glass House,别墅,23.514585,113.691413,528,2
384,奕玥S酒店(广州天河公园科韵路地铁站店),SURPRISE Hotel(Guangzhou International Financial City Branch),影音房,23.119685,113.373379,546,1
385,珠光星御国际公寓(广州珠江新城御景店),Royal Stars Apartment (Zhujiang New Town Branch),酒店公寓,23.116832,113.348289,396,1
386,柏高·颂酒店(广州金融城车陂南地铁站店),Paco Song Hotel (Guangzhou Financial City Chebei South Metro Station),免费停车,23.119551,113.390547,341,1
387,美豪丽致(广州南站番禺长隆店),Mehood Lestie Hotel (Guangzhou South Railway Station Panyu Changlong Branch),家庭房,23.012677,113.373704,366,1
388,广州塱头古村·和春住民宿,Guangzhou LangTou Village · Hechun Stay Homestay,网红泳池,23.337378,113.087929,664,1
389,南洋长胜酒店(广州东站天平架地铁站店),Nanyang Changsheng Hotel,管家服务,23.159193,113.319951,340,1
390,广州涵天戴斯酒店,Guangzhou Hantian Days Hotel,多功能厅,23.130396,113.37706,328,2
391,宜致酒店(广州东站天平架地铁站店),Yizhi Hotel (Guangzhou East Railway Station Tianpingjia Subway Station),影音房,23.16083,113.321382,292,1
392,广州番禺市桥富华东路轻居酒店,Guangzhou Panyu City Bridge Fuhua East Road light Ju hotel,影音房,22.945801,113.375596,358,1
393,丽呈睿轩酒店(广州琶洲会展中心金融城店),Lichengruixuan Hotel (Guangzhou Pazhou Convention and Exhibition Center Financial City),充电桩,23.119288,113.373927,322,1
394,柏高·雅酒店(广州江泰路地铁站店),Paco Hotel (Guangzhou Jiantai Road Metro Station),洗衣房,23.083601,113.279648,332,1
395,桔子酒店(广州白云国际机场店),Orange Hotel (Guangzhou Baiyun International Airport),家庭房,23.427588,113.310861,256,1
396,罗洞工匠小镇流溪田园尚居,Luodong Craftsman Town Liuxi Countryside Shangju,免费停车,23.500106,113.614506,423,2
397,柏高酒店(广州东风东路区庄地铁站店),Paco Hotel (Guangzhou Dongfeng East Road Ouzhuang Subway Station),管家服务,23.132639,113.297879,336,1
398,柏高·雅酒店(广州科学城萝岗万达广场店),Paco Hotel,免费停车,23.171058,113.466368,352,2
399,榆漫居行政公寓(广州火车东站珠江新城店),"Yu Manju Executive apartment (Guangzhou East Railway Station, Zhengjia Square)",动人夜景,23.148051,113.32357,295,1
