attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
67,Tokyo,Imperial Palace East Garden and Edo Castle Heritage Tour,"912-8 Higashinakano, Sumida City, Tokyo",139.866358,35.751561,09:00-17:00,3.94,"Imperial Palace East Garden and Edo Castle Heritage Tour is a historic site in Tokyo, Japan, popular for its memorable experiences. Entry fee is 3.94 USD. Recommended visit: 2 hours. Discover Imperial Palace East Garden and Edo Castle Heritage Tour, a notable historic site in Tokyo, Japan, ideal for visitors. Open 09:00-17:00, entry 3.94 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Elderly Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Japan
68,Tokyo,"RED Tokyo Spire | Tokyo, Japan","351 Shibuya Crossing Street, Shibuya Ward, Tokyo",139.593494,35.602547,09:00-21:00,6.9,"RED Tokyo Spire | Tokyo, Japan is a theme park in Tokyo, Japan, popular for its memorable experiences. Entry fee is 6.9 USD. Recommended visit: 6 hours. Discover RED Tokyo Spire | Tokyo, Japan, a notable theme park in Tokyo, Japan, ideal for visitors. Open 09:00-21:00, entry 6.9 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Japan
69,Tokyo,Asakusa Lantern Garden,"644-0061, 3-11-15 Nakamise, Taito City, Tokyo",139.841581,35.749585,09:00-19:00,6.9,"Asakusa Lantern Garden is a historic site in Tokyo, Japan, popular for its memorable experiences. Entry fee is 6.9 USD. Recommended visit: 2 hours. Discover Asakusa Lantern Garden, a notable historic site in Tokyo, Japan, ideal for visitors. Open 09:00-19:00, entry 6.9 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Photography']",Japan
70,Tokyo,Tokyo: Imperial East Garden Audio Tour,"223-8612 Tokyo, Sumida Ward, 3-12-5 Hongo Street",139.553678,35.599012,09:00-17:30,6.39,"Tokyo: Imperial East Garden Audio Tour is a nature in Tokyo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.39 USD. Recommended visit: 3 hours. Discover Tokyo: Imperial East Garden Audio Tour, a peaceful nature in Tokyo, Japan, ideal for nature lovers. Open 09:00-17:30, entry 6.39 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'foodie']",Japan
71,Tokyo,3-Hour Edo Culture Experience in Shinjuku,"403-8901 Shinjuku, Tokyo",139.786983,35.845159,09:30-17:00,49.92,"3-Hour Edo Culture Experience in Shinjuku is a historic site in Tokyo, Japan, popular for its memorable experiences. Entry fee is 49.92 USD. Recommended visit: 2 hours. Discover 3-Hour Edo Culture Experience in Shinjuku, a notable historic site in Tokyo, Japan, ideal for visitors. Open 09:30-17:00, entry 49.92 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers']",Japan
72,Tokyo,Skyview Plus: Tokyo Tower Observation Deck and Art Gallery,"114-12-8 Shibuya, Shibuya City, Tokyo",139.765572,35.699222,09:30-21:00,43.13,"Skyview Plus: Tokyo Tower Observation Deck and Art Gallery is a museum in Tokyo, Japan, popular for its unique collections and exhibitions. Entry fee is 43.13 USD. Recommended visit: 2 hours. Discover Skyview Plus: Tokyo Tower Observation Deck and Art Gallery, a renowned museum in Tokyo, Japan, ideal for art lovers. Open 09:30-21:00, entry 43.13 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Pet Owners', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'Photography']",Japan
73,Tokyo,Tokyo Sky Cultural Theater,"113 Shinjuku Park, Shinjuku, Tokyo",139.671453,35.6958,10:00-22:00,4.35,"Tokyo Sky Cultural Theater is a museum in Tokyo, Japan, popular for its unique collections and exhibitions. Entry fee is 4.35 USD. Recommended visit: 2 hours. Discover Tokyo Sky Cultural Theater, a renowned museum in Tokyo, Japan, ideal for art lovers. Open 10:00-22:00, entry 4.35 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Disabled Travelers', 'couples trip', 'Luxury Travelers', 'Photography']",Japan
74,Tokyo,Tokyo Wax Museum Gallery,"552-12-8 Shibuya, Shibuya City, Tokyo",139.893138,35.725289,10:00-21:00,21.73,"Tokyo Wax Museum Gallery is a museum in Tokyo, Japan, popular for its unique collections and exhibitions. Entry fee is 21.73 USD. Recommended visit: 2 hours. Discover Tokyo Wax Museum Gallery, a renowned museum in Tokyo, Japan, ideal for art lovers. Open 10:00-21:00, entry 21.73 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'foodie', 'Photography']",Japan
75,Tokyo,Keio Mountain Adventure Pass with Cable Car and Chair Lift Access,"189 Shibuya Skywalk, Shibuya, Tokyo",139.584321,35.816055,08:30-17:00,31.34,"Keio Mountain Adventure Pass with Cable Car and Chair Lift Access is a nature in Tokyo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 31.34 USD. Recommended visit: 3 hours. Discover Keio Mountain Adventure Pass with Cable Car and Chair Lift Access, a peaceful nature in Tokyo, Japan, ideal for nature lovers. Open 08:30-17:00, entry 31.34 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers']",Japan
76,Tokyo,Unique Experience Hub in Odaiba,"509-8-13 Minami-Odaiba, Minato City, Tokyo",139.578953,35.568996,10:00-22:00,29.45,"Unique Experience Hub in Odaiba is a theme park in Tokyo, Japan, popular for its memorable experiences. Entry fee is 29.45 USD. Recommended visit: 8 hours. Discover Unique Experience Hub in Odaiba, a notable theme park in Tokyo, Japan, ideal for visitors. Open 10:00-22:00, entry 29.45 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Pet Owners', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Japan
77,Tokyo,Ghibli Art and Animation Experience,"278 Shibuya Crossing Street, Shibuya Ward",139.647657,35.809286,10:00-19:00,55.67,"Ghibli Art and Animation Experience is a museum in Tokyo, Japan, popular for its unique collections and exhibitions. Entry fee is 55.67 USD. Recommended visit: 2 hours. Discover Ghibli Art and Animation Experience, a renowned museum in Tokyo, Japan, ideal for art lovers. Open 10:00-19:00, entry 55.67 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'foodie']",Japan
78,Tokyo,Yomiuri Adventure Park,"248-8901, Shibuya-ku, Tokyo",139.629147,35.75158,09:00-21:00,34.59,"Yomiuri Adventure Park is a theme park in Tokyo, Japan, popular for its memorable experiences. Entry fee is 34.59 USD. Recommended visit: 8 hours. Discover Yomiuri Adventure Park, a notable theme park in Tokyo, Japan, ideal for visitors. Open 09:00-21:00, entry 34.59 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Photography']",Japan
79,Tokyo,Tokyo Art Aqua Center,"384 Shimbashi Street, Shibuya Ward, Tokyo",139.638508,35.839397,09:30-17:00,11.22,"Tokyo Art Aqua Center is a museum in Tokyo, Japan, popular for its unique collections and exhibitions. Entry fee is 11.22 USD. Recommended visit: 2 hours. Discover Tokyo Art Aqua Center, a renowned museum in Tokyo, Japan, ideal for art lovers. Open 09:30-17:00, entry 11.22 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie']",Japan
80,Tokyo,Tokyo Ocean Adventure Park,"224 Shimbashi Street, Shinjuku Ward, Tokyo",139.585177,35.816503,09:00-19:00,16.33,"Tokyo Ocean Adventure Park is a theme park in Tokyo, Japan, popular for its memorable experiences. Entry fee is 16.33 USD. Recommended visit: 7 hours. Discover Tokyo Ocean Adventure Park, a notable theme park in Tokyo, Japan, ideal for visitors. Open 09:00-19:00, entry 16.33 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip']",Japan
81,Tokyo,Tokyo Dream Ocean Adventure Park,"848 Seaside Boulevard, Minato Ward, Tokyo",139.606524,35.852425,09:00-21:00,57.99,"Tokyo Dream Ocean Adventure Park is a theme park in Tokyo, Japan, popular for its memorable experiences. Entry fee is 57.99 USD. Recommended visit: 8 hours. Discover Tokyo Dream Ocean Adventure Park, a notable theme park in Tokyo, Japan, ideal for visitors. Open 09:00-21:00, entry 57.99 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",Japan
82,Tokyo,Tokyo Dreamland Pass with Metro Access,"483 Shinjuku Garden Street, Shinjuku Ward, Tokyo",139.554153,35.723329,09:00-18:00,22.56,"Tokyo Dreamland Pass with Metro Access is a theme park in Tokyo, Japan, popular for its memorable experiences. Entry fee is 22.56 USD. Recommended visit: 7 hours. Discover Tokyo Dreamland Pass with Metro Access, a notable theme park in Tokyo, Japan, ideal for visitors. Open 09:00-18:00, entry 22.56 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Road trip', 'Pet Owners', 'Disabled Travelers', 'foodie']",Japan
83,Tokyo,Wizarding World Theater Experience,"733 Shibuya Crossing, Shibuya-ku, Tokyo",139.871012,35.538295,10:00-22:00,6.25,"Wizarding World Theater Experience is a museum in Tokyo, Japan, popular for its unique collections and exhibitions. Entry fee is 6.25 USD. Recommended visit: 2 hours. Discover Wizarding World Theater Experience, a renowned museum in Tokyo, Japan, ideal for art lovers. Open 10:00-22:00, entry 6.25 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers']",Japan
84,Tokyo,Tokyo Imperial Shogun Heritage Walk,"794 Kanda Street, Chiyoda City",139.70025,35.531082,09:00-17:30,239.1,"Tokyo Imperial Shogun Heritage Walk is a historic site in Tokyo, Japan, popular for its memorable experiences. Entry fee is 239.1 USD. Recommended visit: 2 hours. Discover Tokyo Imperial Shogun Heritage Walk, a notable historic site in Tokyo, Japan, ideal for visitors. Open 09:00-17:30, entry 239.1 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Japan
85,Tokyo,Tokyo Adventure Pass - 7 Day Access,"527 Shimbashi Street, Shibuya Ward",139.907877,35.815316,08:30-17:30,38.79,"Tokyo Adventure Pass - 7 Day Access is a theme park in Tokyo, Japan, popular for its memorable experiences. Entry fee is 38.79 USD. Recommended visit: 8 hours. Discover Tokyo Adventure Pass - 7 Day Access, a notable theme park in Tokyo, Japan, ideal for visitors. Open 08:30-17:30, entry 38.79 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Elderly Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",Japan
86,Tokyo,Asakusa Kaguwa Night Entertainment,"535 Sumida River Promenade, Taito City",139.846412,35.814203,17:00-23:00,33.95,"Asakusa Kaguwa Night Entertainment is a historic site in Tokyo, Japan, popular for its memorable experiences. Entry fee is 33.95 USD. Recommended visit: 2 hours. Discover Asakusa Kaguwa Night Entertainment, a notable historic site in Tokyo, Japan, ideal for visitors. Open 17:00-23:00, entry 33.95 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Solo Woman Travelers']",Japan
87,Tokyo,Tokyo Sky E-Scooter Evening Ride,"134 Shibuya Crossing Street, Shibuya Ward, Tokyo",139.66792,35.827193,17:00-22:00,56.94,"Tokyo Sky E-Scooter Evening Ride is a nature in Tokyo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 56.94 USD. Recommended visit: 3 hours. Discover Tokyo Sky E-Scooter Evening Ride, a peaceful nature in Tokyo, Japan, ideal for nature lovers. Open 17:00-22:00, entry 56.94 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Japan
88,Tokyo,Tokyo Citadel & Royal Heritage Tour,"146 Shimbashi Street, Shibuya Ward",139.678195,35.592697,09:00-17:30,9.15,"Tokyo Citadel & Royal Heritage Tour is a historic site in Tokyo, Japan, popular for its memorable experiences. Entry fee is 9.15 USD. Recommended visit: 2 hours. Discover Tokyo Citadel & Royal Heritage Tour, a notable historic site in Tokyo, Japan, ideal for visitors. Open 09:00-17:30, entry 9.15 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",Japan
89,Tokyo,Japan Soccer Heritage Experience at Blue Zone,"477 Shimbashi Street, Shibuya Ward, Tokyo",139.865249,35.692924,10:00-19:00,16.33,"Japan Soccer Heritage Experience at Blue Zone is a museum in Tokyo, Japan, popular for its unique collections and exhibitions. Entry fee is 16.33 USD. Recommended visit: 2 hours. Discover Japan Soccer Heritage Experience at Blue Zone, a renowned museum in Tokyo, Japan, ideal for art lovers. Open 10:00-19:00, entry 16.33 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Photography']",Japan
90,Tokyo,Shinjuku Kabukicho Samurai Experience with Drinks,"953-8 Nishi-Shinjuku, Shinjuku City, Tokyo",139.84453,35.833387,10:00-22:00,160.72,"Shinjuku Kabukicho Samurai Experience with Drinks is a historic site in Tokyo, Japan, popular for its memorable experiences. Entry fee is 160.72 USD. Recommended visit: 2 hours. Discover Shinjuku Kabukicho Samurai Experience with Drinks, a notable historic site in Tokyo, Japan, ideal for visitors. Open 10:00-22:00, entry 160.72 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'high speed WiFi']",Historic Site/Landmark,2 hours,3.5,"['Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'foodie']",Japan
91,Tokyo,Kabuki Theater Hub,"120 Nishi-Shinjuku Street, Shinjuku Ward",139.629937,35.680061,10:00-19:00,6.06,"Kabuki Theater Hub is a historic site in Tokyo, Japan, popular for its memorable experiences. Entry fee is 6.06 USD. Recommended visit: 2 hours. Discover Kabuki Theater Hub, a notable historic site in Tokyo, Japan, ideal for visitors. Open 10:00-19:00, entry 6.06 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'couples trip', 'Solo Woman Travelers', 'Photography']",Japan
92,Tokyo,"Asakusa Rickshaw Scenic Ride [History, Sightseeing, Tokyo Skytree]","445-0021, 2-12-8 Asakusa, Taito City, Tokyo",139.836825,35.853032,09:30-17:30,76.39,"Asakusa Rickshaw Scenic Ride [History, Sightseeing, Tokyo Skytree] is a historic site in Tokyo, Japan, popular for its memorable experiences. Entry fee is 76.39 USD. Recommended visit: 2 hours. Discover Asakusa Rickshaw Scenic Ride [History, Sightseeing, Tokyo Skytree], a notable historic site in Tokyo, Japan, ideal for visitors. Open 09:30-17:30, entry 76.39 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'couples trip', 'foodie']",Japan
93,Tokyo,Samurai Experience with 2 Drinksï¼SHINJUKU *18 years or older,"865 Nihonbashi 1-chome, Chuo City, Tokyo",139.885716,35.602535,10:00-22:00,10.85,"Samurai Experience with 2 Drinksï¼SHINJUKU *18 years or older is a historic site in Tokyo, Japan, popular for its memorable experiences. Entry fee is 10.85 USD. Recommended visit: 2 hours. Discover Samurai Experience with 2 Drinksï¼SHINJUKU *18 years or older, a notable historic site in Tokyo, Japan, ideal for visitors. Open 10:00-22:00, entry 10.85 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'foodie']",Japan
94,Tokyo,Lake Kawaguchi Summit Exploration,"325-8601, 2-15-11 Nishi-Shinjuku, Shinjuku City, Tokyo",139.753003,35.710895,08:30-17:00,30.21,"Lake Kawaguchi Summit Exploration is a nature in Tokyo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 30.21 USD. Recommended visit: 3 hours. Discover Lake Kawaguchi Summit Exploration, a peaceful nature in Tokyo, Japan, ideal for nature lovers. Open 08:30-17:00, entry 30.21 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Photography']",Japan
95,Tokyo,Discover 6 Iconic Fuji Experiences in a Day,"984 Shinjuku Garden Street, Shinjuku, Tokyo",139.831189,35.785286,09:00-17:30,14.72,"Discover 6 Iconic Fuji Experiences in a Day is a nature in Tokyo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.72 USD. Recommended visit: 3 hours. Discover Discover 6 Iconic Fuji Experiences in a Day, a peaceful nature in Tokyo, Japan, ideal for nature lovers. Open 09:00-17:30, entry 14.72 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Disabled Travelers', 'couples trip', 'Luxury Travelers', 'foodie']",Japan
