attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
31,Guangzhou,Guangzhou �� TizzyT 'Butterfly Effect' Concert Tour - Guangzhou Show,"No. 456, Cultural Avenue, Tianhe District, Guangzhou",113.680841,23.33141,08:00-22:00,49.0,"Guangzhou �� TizzyT 'Butterfly Effect' Concert Tour - Guangzhou Show is a theme park in Guangzhou, China, popular for its memorable experiences. Entry fee is 49.0 USD. Recommended visit: 8 hours. Discover Guangzhou �� TizzyT 'Butterfly Effect' Concert Tour - Guangzhou Show, a notable theme park in Guangzhou, China, ideal for visitors. Open 08:00-22:00, entry 49.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",China
32,Guangzhou,Guangzhou Snow Adventure,"No. 456, Winter Street, Haizhu District",113.395811,23.47987,10:00-22:00,13.86,"Guangzhou Snow Adventure is a theme park in Guangzhou, China, popular for its memorable experiences. Entry fee is 13.86 USD. Recommended visit: 6 hours. Discover Guangzhou Snow Adventure, a notable theme park in Guangzhou, China, ideal for visitors. Open 10:00-22:00, entry 13.86 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'Photography']",China
33,Guangzhou,Guangzhou Rongcheng Cultural & Leisure Complex,"No. 188, Zhujiang New Town, Tianhe District, Guangzhou",113.533469,23.347312,09:00-21:00,0.7,"Guangzhou Rongcheng Cultural & Leisure Complex is a museum in Guangzhou, China, popular for its unique collections and exhibitions. Entry fee is 0.7 USD. Recommended visit: 2 hours. Discover Guangzhou Rongcheng Cultural & Leisure Complex, a renowned museum in Guangzhou, China, ideal for art lovers. Open 09:00-21:00, entry 0.7 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Pet Owners', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",China
34,Guangzhou,Sha Wang Ancient Town,"No. 456 Xingang Road, Haizhu District",113.711347,23.486387,08:30-17:30,8.12,"Sha Wang Ancient Town is a historic site in Guangzhou, China, popular for its memorable experiences. Entry fee is 8.12 USD. Recommended visit: 2 hours. Discover Sha Wang Ancient Town, a notable historic site in Guangzhou, China, ideal for visitors. Open 08:30-17:30, entry 8.12 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'Photography']",China
35,Guangzhou,Guangzhou �� The Chainsmokers 2025 Tour Concert - Guangzhou Edition,"No. 189, Tianhe Road, Haizhu District, Guangzhou",113.739864,22.941512,08:00-23:00,12.18,"Guangzhou �� The Chainsmokers 2025 Tour Concert - Guangzhou Edition is a theme park in Guangzhou, China, popular for its memorable experiences. Entry fee is 12.18 USD. Recommended visit: 6 hours. Discover Guangzhou �� The Chainsmokers 2025 Tour Concert - Guangzhou Edition, a notable theme park in Guangzhou, China, ideal for visitors. Open 08:00-23:00, entry 12.18 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'Photography']",China
36,Guangzhou,Huangpu Military Academy Historical Site Museum,"No. 123, Xingang Road, Haizhu District, Guangzhou",113.359092,23.077297,08:30-17:30,11.2,"Huangpu Military Academy Historical Site Museum is a museum in Guangzhou, China, popular for its unique collections and exhibitions. Entry fee is 11.2 USD. Recommended visit: 2 hours. Discover Huangpu Military Academy Historical Site Museum, a renowned museum in Guangzhou, China, ideal for art lovers. Open 08:30-17:30, entry 11.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'Luxury Travelers']",China
37,Guangzhou,Guangzhou Oceanarium,"No. 128, Zhongshan Road, Haizhu District",113.385635,23.436458,09:00-18:00,17.92,"Guangzhou Oceanarium is a museum in Guangzhou, China, popular for its unique collections and exhibitions. Entry fee is 17.92 USD. Recommended visit: 2 hours. Discover Guangzhou Oceanarium, a renowned museum in Guangzhou, China, ideal for art lovers. Open 09:00-18:00, entry 17.92 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'Luxury Travelers', 'Photography']",China
38,Guangzhou,Baomo Cultural Garden,"No. 128, Guangming Road, Yuexiu District",113.443876,22.847156,08:30-17:30,4.2,"Baomo Cultural Garden is a historic site in Guangzhou, China, popular for its memorable experiences. Entry fee is 4.2 USD. Recommended visit: 2 hours. Discover Baomo Cultural Garden, a notable historic site in Guangzhou, China, ideal for visitors. Open 08:30-17:30, entry 4.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'foodie', 'Photography']",China
39,Guangzhou,Guangzhou Cultural Gallery,"No. 456 Xinglin Road, Yuexiu District",113.704041,22.893031,09:00-17:30,7.0,"Guangzhou Cultural Gallery is a museum in Guangzhou, China, popular for its unique collections and exhibitions. Entry fee is 7.0 USD. Recommended visit: 2 hours. Discover Guangzhou Cultural Gallery, a renowned museum in Guangzhou, China, ideal for art lovers. Open 09:00-17:30, entry 7.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Elderly Travelers', 'Pet Owners', 'couples trip', 'Solo Woman Travelers', 'Photography']",China
40,Guangzhou,White Water Temple Scenic Area,"No. 456, Green Valley Road, Haizhu District",113.246734,22.930831,08:30-17:30,12.32,"White Water Temple Scenic Area is a nature in Guangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.32 USD. Recommended visit: 3 hours. Discover White Water Temple Scenic Area, a peaceful nature in Guangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 12.32 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'foodie', 'Photography']",China
41,Guangzhou,Guangzhou Sacred Heart Cathedral,"No. 45 Xingyuan Road, Tianhe District",113.500822,23.268044,08:30-17:30,5.59,"Guangzhou Sacred Heart Cathedral is a historic site in Guangzhou, China, popular for its memorable experiences. Entry fee is 5.59 USD. Recommended visit: 2 hours. Discover Guangzhou Sacred Heart Cathedral, a notable historic site in Guangzhou, China, ideal for visitors. Open 08:30-17:30, entry 5.59 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Pet Owners', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Photography']",China
42,Guangzhou,Lingnan Cultural Village,"No. 456, Xinglin Road, Haizhu District",113.298512,23.176075,08:30-17:30,8.4,"Lingnan Cultural Village is a museum in Guangzhou, China, popular for its unique collections and exhibitions. Entry fee is 8.4 USD. Recommended visit: 2 hours. Discover Lingnan Cultural Village, a renowned museum in Guangzhou, China, ideal for art lovers. Open 08:30-17:30, entry 8.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Elderly Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",China
43,Guangzhou,Guangzhou Rongcheng Amusement Park,"No. 888, Zhongshan 2nd Road, Haizhu District",113.57443,23.625897,09:00-18:00,12.46,"Guangzhou Rongcheng Amusement Park is a theme park in Guangzhou, China, popular for its memorable experiences. Entry fee is 12.46 USD. Recommended visit: 6 hours. Discover Guangzhou Rongcheng Amusement Park, a notable theme park in Guangzhou, China, ideal for visitors. Open 09:00-18:00, entry 12.46 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers']",China
44,Guangzhou,Guangzhou �� Wang Zhenliang On the Road to (On the Road) Tour Concert - Guangzhou Edition,"No. 456, Xingye Road, Tianhe District, Guangzhou",113.309749,23.478635,08:00-22:00,25.2,"Guangzhou �� Wang Zhenliang On the Road to (On the Road) Tour Concert - Guangzhou Edition is a theme park in Guangzhou, China, popular for its memorable experiences. Entry fee is 25.2 USD. Recommended visit: 7 hours. Discover Guangzhou �� Wang Zhenliang On the Road to (On the Road) Tour Concert - Guangzhou Edition, a notable theme park in Guangzhou, China, ideal for visitors. Open 08:00-22:00, entry 25.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,7 hours,3.75,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Photography']",China
45,Guangzhou,Greenwave Water Adventure Park,"No. 456, Riverside Avenue, Haizhu District",113.696172,23.249717,08:30-19:00,70.42,"Greenwave Water Adventure Park is a theme park in Guangzhou, China, popular for its memorable experiences. Entry fee is 70.42 USD. Recommended visit: 8 hours. Discover Greenwave Water Adventure Park, a notable theme park in Guangzhou, China, ideal for visitors. Open 08:30-19:00, entry 70.42 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Elderly Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'foodie', 'Photography']",China
46,Guangzhou,NanSha Tianhou Temple,"No. 128, Zhongshan Road, NanSha District",113.183503,23.219925,08:30-17:30,6.3,"NanSha Tianhou Temple is a historic site in Guangzhou, China, popular for its memorable experiences. Entry fee is 6.3 USD. Recommended visit: 2 hours. Discover NanSha Tianhou Temple, a notable historic site in Guangzhou, China, ideal for visitors. Open 08:30-17:30, entry 6.3 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers']",China
47,Guangzhou,Guangzhou Orchid Garden,"No. 456, Linhuang Road, Haizhu District",113.231125,23.145725,08:30-17:30,1.12,"Guangzhou Orchid Garden is a nature in Guangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 1.12 USD. Recommended visit: 3 hours. Discover Guangzhou Orchid Garden, a peaceful nature in Guangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 1.12 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Pet Owners', 'couples trip', 'foodie']",China
48,Guangzhou,Pearl River Night Cruise Tower Port,"No. 88 Riverside Avenue, Haizhu District",113.493707,22.898283,08:00-22:00,7.7,"Pearl River Night Cruise Tower Port is a nature in Guangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.7 USD. Recommended visit: 3 hours. Discover Pearl River Night Cruise Tower Port, a peaceful nature in Guangzhou, China, ideal for nature lovers. Open 08:00-22:00, entry 7.7 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers']",China
49,Guangzhou,Pearl River Night Cruise Dashaotou Terminal,"No. 456 Riverside Avenue, Haizhu District",113.200856,23.319559,08:00-22:00,2.1,"Pearl River Night Cruise Dashaotou Terminal is a nature in Guangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.1 USD. Recommended visit: 3 hours. Discover Pearl River Night Cruise Dashaotou Terminal, a peaceful nature in Guangzhou, China, ideal for nature lovers. Open 08:00-22:00, entry 2.1 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'foodie']",China
50,Guangzhou,Yu Yin Mountain Villa,"No. 456, Xinglin Road, Haizhu District",113.61369,22.835444,08:30-17:30,11.34,"Yu Yin Mountain Villa is a historic site in Guangzhou, China, popular for its memorable experiences. Entry fee is 11.34 USD. Recommended visit: 2 hours. Discover Yu Yin Mountain Villa, a notable historic site in Guangzhou, China, ideal for visitors. Open 08:30-17:30, entry 11.34 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",China
51,Guangzhou,Conghua Crystal Spring Spa,"No. 567 Green Valley Road, Conghua District",113.263224,23.400486,08:30-20:00,19.32,"Conghua Crystal Spring Spa is a nature in Guangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 19.32 USD. Recommended visit: 3 hours. Discover Conghua Crystal Spring Spa, a peaceful nature in Guangzhou, China, ideal for nature lovers. Open 08:30-20:00, entry 19.32 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'parking', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",China
52,Guangzhou,Guangzhou �� Huang Qisan 'Golden Sunset' Concert Tour - Guangzhou Stop,"No. 456, Xingye Road, Tianhe District, Guangzhou",113.640073,23.461283,08:00-22:00,67.2,"Guangzhou �� Huang Qisan 'Golden Sunset' Concert Tour - Guangzhou Stop is a theme park in Guangzhou, China, popular for its memorable experiences. Entry fee is 67.2 USD. Recommended visit: 8 hours. Discover Guangzhou �� Huang Qisan 'Golden Sunset' Concert Tour - Guangzhou Stop, a notable theme park in Guangzhou, China, ideal for visitors. Open 08:00-22:00, entry 67.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",China
53,Guangzhou,Hai Xin Sha Asian Games Park,"No. 123, Zhongshan Road, Haizhu District",113.666523,23.371755,08:30-18:00,16.52,"Hai Xin Sha Asian Games Park is a nature in Guangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 16.52 USD. Recommended visit: 3 hours. Discover Hai Xin Sha Asian Games Park, a peaceful nature in Guangzhou, China, ideal for nature lovers. Open 08:30-18:00, entry 16.52 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'foodie', 'Photography']",China
54,Guangzhou,Qianlong Gorge Waterfall Park,"No. 456, Xingang Road, Haizhu District, Guangzhou",113.223471,23.451623,08:30-17:00,25.2,"Qianlong Gorge Waterfall Park is a nature in Guangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 25.2 USD. Recommended visit: 3 hours. Discover Qianlong Gorge Waterfall Park, a peaceful nature in Guangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 25.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'foodie', 'Photography']",China
55,Guangzhou,Guangzhou �� Pu Yixing's Cosmic Journey Concert Series,"No. 456, Guangzhou Cultural Square, Tianhe District",113.33009,23.488171,08:00-22:30,54.32,"Guangzhou �� Pu Yixing's Cosmic Journey Concert Series is a theme park in Guangzhou, China, popular for its memorable experiences. Entry fee is 54.32 USD. Recommended visit: 8 hours. Discover Guangzhou �� Pu Yixing's Cosmic Journey Concert Series, a notable theme park in Guangzhou, China, ideal for visitors. Open 08:00-22:30, entry 54.32 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,8 hours,3.75,"['Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers', 'Photography']",China
56,Guangzhou,Lianhua Mountain Scenic Spot,"No. 456, Lianhua Road, Haizhu District, Guangzhou",113.310899,23.286993,08:30-17:30,4.2,"Lianhua Mountain Scenic Spot is a nature in Guangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.2 USD. Recommended visit: 3 hours. Discover Lianhua Mountain Scenic Spot, a peaceful nature in Guangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 4.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Nature/Scenery/Park,3 hours,3.7,"['Pet Owners', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",China
57,Guangzhou,Hai Zhu Wetland Nature Reserve,"No. 125, Xingang Road, Haizhu District",113.651725,23.158654,08:00-18:00,25.9,"Hai Zhu Wetland Nature Reserve is a nature in Guangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 25.9 USD. Recommended visit: 3 hours. Discover Hai Zhu Wetland Nature Reserve, a peaceful nature in Guangzhou, China, ideal for nature lovers. Open 08:00-18:00, entry 25.9 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers']",China
58,Guangzhou,Guangzhou �� Panther Chan Live 2025 Mindfulness Hub,"No. 456, Huanshi Road, Tianhe District",113.370646,23.279145,10:00-22:00,5.57,"Guangzhou �� Panther Chan Live 2025 Mindfulness Hub is a museum in Guangzhou, China, popular for its unique collections and exhibitions. Entry fee is 5.57 USD. Recommended visit: 2 hours. Discover Guangzhou �� Panther Chan Live 2025 Mindfulness Hub, a renowned museum in Guangzhou, China, ideal for art lovers. Open 10:00-22:00, entry 5.57 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Elderly Travelers', 'Luxury Travelers', 'foodie', 'Photography']",China
59,Guangzhou,Flower City Park,"No. 128, Guangzhou Road, Tianhe District",113.541848,23.306298,08:00-22:00,7.7,"Flower City Park is a nature in Guangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.7 USD. Recommended visit: 3 hours. Discover Flower City Park, a peaceful nature in Guangzhou, China, ideal for nature lovers. Open 08:00-22:00, entry 7.7 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'foodie']",China
