attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
30,Seoul,Seoulland Theme Park - Luna Park (Foreigner-Exclusive Pass),"998 Gwangnangno, Nowon-gu, Seoul",127.138991,37.629053,10:00-21:00,23.13,"Seoulland Theme Park - Luna Park (Foreigner-Exclusive Pass) is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 23.13 USD. Recommended visit: 8 hours. Discover Seoulland Theme Park - Luna Park (Foreigner-Exclusive Pass), a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-21:00, entry 23.13 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Elderly Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'foodie']",South Korea
31,Seoul,Shinhwa Adventure Park,"113 Gyeongui-ro, Mapo-gu, Seoul",127.038529,37.559706,09:00-19:00,13.15,"Shinhwa Adventure Park is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 13.15 USD. Recommended visit: 7 hours. Discover Shinhwa Adventure Park, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-19:00, entry 13.15 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Road trip', 'Elderly Travelers', 'Disabled Travelers', 'couples trip', 'Photography']",South Korea
32,Seoul,Dynamic Martial Arts Show Admission,"715 Myeongdong Street, Jongno-gu",127.18229,37.620011,10:00-21:00,16.93,"Dynamic Martial Arts Show Admission is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 16.93 USD. Recommended visit: 7 hours. Discover Dynamic Martial Arts Show Admission, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-21:00, entry 16.93 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences']",Theme Park/Amusement Park,7 hours,3.75,"['Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",South Korea
33,Seoul,Everland Adventure Park with Express Transfers,"788 Gwangmyeong-ro, Gwangmyeong-gu, Seoul",126.973112,37.43695,09:00-18:00,22.46,"Everland Adventure Park with Express Transfers is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 22.46 USD. Recommended visit: 8 hours. Discover Everland Adventure Park with Express Transfers, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-18:00, entry 22.46 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers']",South Korea
34,Seoul,Alpaca Adventure Park with Nami Island & Opt Railbike or Garden,"845 Gwanghwamun-ro, Jongno-gu, Seoul",127.069421,37.586121,09:00-18:00,5.02,"Alpaca Adventure Park with Nami Island & Opt Railbike or Garden is a nature in Seoul, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.02 USD. Recommended visit: 3 hours. Discover Alpaca Adventure Park with Nami Island & Opt Railbike or Garden, a peaceful nature in Seoul, South Korea, ideal for nature lovers. Open 09:00-18:00, entry 5.02 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie', 'Photography']",South Korea
35,Seoul,Lotte World AquaPark,"256 Gwanghwamun-ro, Jongno-gu, Seoul",126.98333,37.446117,10:00-21:00,10.15,"Lotte World AquaPark is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 10.15 USD. Recommended visit: 6 hours. Discover Lotte World AquaPark, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-21:00, entry 10.15 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi']",Theme Park/Amusement Park,6 hours,3.75,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers']",South Korea
36,Seoul,Gapyeong Rail Bike Adventure,"774 Gwangmyeong-ro, Gwangmyeong-gu, Seoul",126.882699,37.453132,10:00-18:00,31.29,"Gapyeong Rail Bike Adventure is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 31.29 USD. Recommended visit: 8 hours. Discover Gapyeong Rail Bike Adventure, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-18:00, entry 31.29 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Road trip', 'Disabled Travelers', 'Solo Woman Travelers', 'foodie']",South Korea
37,Seoul,Seoul Adventure Park: Fun Activities,"124 Gwangjang-ro, Jongno-gu, Seoul",126.901403,37.570925,10:00-20:00,48.63,"Seoul Adventure Park: Fun Activities is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 48.63 USD. Recommended visit: 8 hours. Discover Seoul Adventure Park: Fun Activities, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-20:00, entry 48.63 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Theme Park/Amusement Park,8 hours,3.75,"['Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'foodie']",South Korea
38,Seoul,Myeongdong Hana-Mud Wellness & Spa Retreat for Women,"361-10 Gwangjanggongwon-ro, Jongno-gu, Seoul",127.015374,37.51261,10:00-22:00,70.42,"Myeongdong Hana-Mud Wellness & Spa Retreat for Women is a nature in Seoul, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 70.42 USD. Recommended visit: 3 hours. Discover Myeongdong Hana-Mud Wellness & Spa Retreat for Women, a peaceful nature in Seoul, South Korea, ideal for nature lovers. Open 10:00-22:00, entry 70.42 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers']",South Korea
39,Seoul,Sealala Water Park Day Pass,"922 Gwanghwamun Street, Jongno-gu, Seoul",126.971739,37.475838,09:00-18:00,12.72,"Sealala Water Park Day Pass is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 12.72 USD. Recommended visit: 6 hours. Discover Sealala Water Park Day Pass, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-18:00, entry 12.72 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Road trip', 'Elderly Travelers', 'Luxury Travelers', 'foodie']",South Korea
40,Seoul,AquaPleasure Spa and Indoor Waterpark,"758-12, Gwangin-dong, Gangnam-gu, Seoul",126.887516,37.562271,09:00-21:00,8.48,"AquaPleasure Spa and Indoor Waterpark is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 8.48 USD. Recommended visit: 6 hours. Discover AquaPleasure Spa and Indoor Waterpark, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-21:00, entry 8.48 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Road trip', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Photography']",South Korea
41,Seoul,Green Leaf Herbal Park,"565-8, Gyeongbokgwan-ro, Jongno-gu, Seoul",127.145004,37.579542,09:00-18:00,174.6,"Green Leaf Herbal Park is a nature in Seoul, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 174.6 USD. Recommended visit: 3 hours. Discover Green Leaf Herbal Park, a peaceful nature in Seoul, South Korea, ideal for nature lovers. Open 09:00-18:00, entry 174.6 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'parking', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers']",South Korea
42,Seoul,Seoul Hanbok Experience at Gyeongbokgung Palace by Hanboknam,"251-10 Gyeongbokgung-ro, Jongno-gu, Seoul",126.769724,37.557894,10:00-18:00,12.07,"Seoul Hanbok Experience at Gyeongbokgung Palace by Hanboknam is a historic site in Seoul, South Korea, popular for its memorable experiences. Entry fee is 12.07 USD. Recommended visit: 2 hours. Discover Seoul Hanbok Experience at Gyeongbokgung Palace by Hanboknam, a notable historic site in Seoul, South Korea, ideal for visitors. Open 10:00-18:00, entry 12.07 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'Photography']",South Korea
43,Seoul,Gangchon Railbike Adventure,"958 Gyeongchun-ro, Gangdong-gu, Seoul",127.17713,37.680874,09:00-17:30,15.5,"Gangchon Railbike Adventure is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 15.5 USD. Recommended visit: 7 hours. Discover Gangchon Railbike Adventure, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-17:30, entry 15.5 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'night markets', 'bars', 'evening shows', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Photography']",South Korea
44,Seoul,Seoul Artful Garden Experience,"468 Gyeongbokgung-ro, Jongno-gu, Seoul",127.015136,37.505435,09:00-18:00,9.17,"Seoul Artful Garden Experience is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 9.17 USD. Recommended visit: 2 hours. Discover Seoul Artful Garden Experience, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 09:00-18:00, entry 9.17 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Elderly Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie']",South Korea
45,Seoul,Seoul Botanical Sanctuary: Admission Ticket | South Korea,"617 Gwanghwamun-ro, Jongno-gu, Seoul",126.904015,37.579273,09:00-18:00,12.24,"Seoul Botanical Sanctuary: Admission Ticket | South Korea is a nature in Seoul, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.24 USD. Recommended visit: 3 hours. Discover Seoul Botanical Sanctuary: Admission Ticket | South Korea, a peaceful nature in Seoul, South Korea, ideal for nature lovers. Open 09:00-18:00, entry 12.24 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",South Korea
46,Seoul,Seoul Jung-gu Cultural Hub,"169 Gwangjang-ro, Jung-gu, Seoul",127.087077,37.518983,09:00-19:00,8.85,"Seoul Jung-gu Cultural Hub is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 8.85 USD. Recommended visit: 2 hours. Discover Seoul Jung-gu Cultural Hub, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 09:00-19:00, entry 8.85 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Elderly Travelers', 'couples trip', 'Solo Woman Travelers']",South Korea
47,Seoul,SPAREX Jjimjilbang Sauna Dongmyo Branch,"202-10 Gwanghwamun Daechi-ro, Seoul",126.996991,37.657353,09:00-22:00,16.93,"SPAREX Jjimjilbang Sauna Dongmyo Branch is a nature in Seoul, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 16.93 USD. Recommended visit: 3 hours. Discover SPAREX Jjimjilbang Sauna Dongmyo Branch, a peaceful nature in Seoul, South Korea, ideal for nature lovers. Open 09:00-22:00, entry 16.93 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Luxury Travelers', 'foodie']",South Korea
48,Seoul,Jeju Cultural Village,"905 Gwanghwamun Street, Yongsan-gu",126.882328,37.507242,09:00-18:00,6.5,"Jeju Cultural Village is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 6.5 USD. Recommended visit: 2 hours. Discover Jeju Cultural Village, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 09:00-18:00, entry 6.5 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'foodie', 'Photography']",South Korea
49,Seoul,Gwangjin Skyline Luge Park,"373 Samseong-ro, Gangnam-gu, Seoul",127.118333,37.430888,10:00-19:00,21.93,"Gwangjin Skyline Luge Park is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 21.93 USD. Recommended visit: 8 hours. Discover Gwangjin Skyline Luge Park, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-19:00, entry 21.93 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",South Korea
50,Seoul,Lotte World Adventure & Seoul Sky Observatory,"927 Gwanghwamun-daero, Jongno-gu, Seoul",126.825242,37.626611,09:00-18:00,15.33,"Lotte World Adventure & Seoul Sky Observatory is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 15.33 USD. Recommended visit: 7 hours. Discover Lotte World Adventure & Seoul Sky Observatory, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-18:00, entry 15.33 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Pet Owners', 'Disabled Travelers', 'Luxury Travelers', 'foodie', 'Photography']",South Korea
51,Seoul,Gangnam Sky Jump Trampoline Park,"265, Gwangjang Street, Gangnam District, Seoul",126.820821,37.618939,10:00-22:00,6.63,"Gangnam Sky Jump Trampoline Park is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 6.63 USD. Recommended visit: 6 hours. Discover Gangnam Sky Jump Trampoline Park, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-22:00, entry 6.63 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi']",Theme Park/Amusement Park,6 hours,3.75,"['Pet Owners', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",South Korea
52,Seoul,National Jeongdong Cultural Stage,"549-12, Gwanghwamun-daero, Yongsan-gu, Seoul",126.835248,37.578406,10:00-19:00,159.72,"National Jeongdong Cultural Stage is a historic site in Seoul, South Korea, popular for its memorable experiences. Entry fee is 159.72 USD. Recommended visit: 2 hours. Discover National Jeongdong Cultural Stage, a notable historic site in Seoul, South Korea, ideal for visitors. Open 10:00-19:00, entry 159.72 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'parking', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Elderly Travelers', 'Pet Owners', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",South Korea
53,Seoul,Korea Transport Pass - Gwanghwamun Night Scenic Tour,"129-15, Jongno 1-ga, Jongno-gu, Seoul",126.786804,37.652367,09:00-19:00,10.09,"Korea Transport Pass - Gwanghwamun Night Scenic Tour is a historic site in Seoul, South Korea, popular for its memorable experiences. Entry fee is 10.09 USD. Recommended visit: 2 hours. Discover Korea Transport Pass - Gwanghwamun Night Scenic Tour, a notable historic site in Seoul, South Korea, ideal for visitors. Open 09:00-19:00, entry 10.09 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Nightlife Enthusiast', 'couples trip', 'Luxury Travelers', 'Photography']",South Korea
54,Seoul,Royal Palaces Guided Morning Excursion,"195 Gwanghwamun Street, Jongno-gu, Seoul",126.805314,37.615775,09:00-17:00,9.77,"Royal Palaces Guided Morning Excursion is a historic site in Seoul, South Korea, popular for its memorable experiences. Entry fee is 9.77 USD. Recommended visit: 2 hours. Discover Royal Palaces Guided Morning Excursion, a notable historic site in Seoul, South Korea, ideal for visitors. Open 09:00-17:00, entry 9.77 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'high speed WiFi']",Historic Site/Landmark,2 hours,3.5,"['Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers']",South Korea
55,Seoul,Gangnam Sky Trampoline Hub,"331-12, Samsung-ro 138-gil, Gangnam-gu, Seoul",126.782019,37.453536,10:00-22:00,17.06,"Gangnam Sky Trampoline Hub is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 17.06 USD. Recommended visit: 7 hours. Discover Gangnam Sky Trampoline Hub, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-22:00, entry 17.06 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'foodie']",South Korea
56,Seoul,Hwajowon (Flower Bird Park) Seoul Branch,"837 Gwanghwamun-daero, Jongno-gu, Seoul",127.011345,37.59861,09:00-18:00,8.39,"Hwajowon (Flower Bird Park) Seoul Branch is a nature in Seoul, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.39 USD. Recommended visit: 3 hours. Discover Hwajowon (Flower Bird Park) Seoul Branch, a peaceful nature in Seoul, South Korea, ideal for nature lovers. Open 09:00-18:00, entry 8.39 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie', 'Photography']",South Korea
57,Seoul,K-Culture Musical: Joseon Iyagikkun Jeonkisu,"714 Gwanghwamun Street, Jongno-gu, Seoul",126.838788,37.50247,10:00-21:00,6.93,"K-Culture Musical: Joseon Iyagikkun Jeonkisu is a historic site in Seoul, South Korea, popular for its memorable experiences. Entry fee is 6.93 USD. Recommended visit: 2 hours. Discover K-Culture Musical: Joseon Iyagikkun Jeonkisu, a notable historic site in Seoul, South Korea, ideal for visitors. Open 10:00-21:00, entry 6.93 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'foodie', 'Photography']",South Korea
58,Seoul,Yeoju Ludensia Cultural Hub,"478 Gwanghwamun-ro, Jongno-gu, Seoul",126.999998,37.531954,09:00-18:00,75.16,"Yeoju Ludensia Cultural Hub is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 75.16 USD. Recommended visit: 2 hours. Discover Yeoju Ludensia Cultural Hub, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 09:00-18:00, entry 75.16 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Elderly Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie', 'Photography']",South Korea
