attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
31,Hangzhou,Hangzhou Polar Ocean Adventure Park,"No. 456, West Lake Scenic Avenue, Hangzhou",119.997762,30.085241,08:30-17:30,53.2,"Hangzhou Polar Ocean Adventure Park is a theme park in Hangzhou, China, popular for its memorable experiences. Entry fee is 53.2 USD. Recommended visit: 8 hours. Discover Hangzhou Polar Ocean Adventure Park, a notable theme park in Hangzhou, China, ideal for visitors. Open 08:30-17:30, entry 53.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'Solo Woman Travelers']",China
32,Hangzhou,Liangzhu Ancient City Cultural Park,"No. 128, Yushan Road, Xihu District, Hangzhou",119.930564,30.320613,08:30-17:00,6.3,"Liangzhu Ancient City Cultural Park is a historic site in Hangzhou, China, popular for its memorable experiences. Entry fee is 6.3 USD. Recommended visit: 2 hours. Discover Liangzhu Ancient City Cultural Park, a notable historic site in Hangzhou, China, ideal for visitors. Open 08:30-17:00, entry 6.3 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'foodie']",China
33,Hangzhou,Three Island Moon Reflection,"No. 456 West Lake Scenic Road, Hangzhou",120.305955,29.990488,08:00-20:00,5.59,"Three Island Moon Reflection is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.59 USD. Recommended visit: 3 hours. Discover Three Island Moon Reflection, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:00-20:00, entry 5.59 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",China
34,Hangzhou,Yao Ling Fairy Cave,"No. 456, Lingyin Road, Xihu District, Hangzhou",120.218459,30.133521,08:30-17:00,7.0,"Yao Ling Fairy Cave is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.0 USD. Recommended visit: 3 hours. Discover Yao Ling Fairy Cave, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 7.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Pet Owners', 'Disabled Travelers', 'Photography']",China
35,Hangzhou,Hangzhou Wildlife Haven,"No. 456 Green Valley Road, Xihu District",120.101869,30.463377,08:30-17:00,17.5,"Hangzhou Wildlife Haven is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 17.5 USD. Recommended visit: 3 hours. Discover Hangzhou Wildlife Haven, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 17.5 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'foodie']",China
36,Hangzhou,Qian Dao Hu Southeast Lake Area,"No. 456, West Lake Scenic Avenue, Hangzhou",120.33547,30.246192,08:30-17:00,15.4,"Qian Dao Hu Southeast Lake Area is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 15.4 USD. Recommended visit: 3 hours. Discover Qian Dao Hu Southeast Lake Area, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 15.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel']",China
37,Hangzhou,Hu Xueyan's Heritage House,"No. 88 West Lake Cultural Street, Hangzhou",120.178465,30.358122,08:30-17:00,1.4,"Hu Xueyan's Heritage House is a historic site in Hangzhou, China, popular for its memorable experiences. Entry fee is 1.4 USD. Recommended visit: 2 hours. Discover Hu Xueyan's Heritage House, a notable historic site in Hangzhou, China, ideal for visitors. Open 08:30-17:00, entry 1.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Historic Site/Landmark,2 hours,3.5,"['Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers']",China
38,Hangzhou,Qiantang River Viewpoint,"No. 456 West Riverside Road, Xihu District",119.971275,30.4442,08:00-19:00,2.8,"Qiantang River Viewpoint is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.8 USD. Recommended visit: 3 hours. Discover Qiantang River Viewpoint, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:00-19:00, entry 2.8 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Luxury Travelers', 'foodie', 'Photography']",China
39,Hangzhou,Qinghefang Cultural Walk,"No. 456, West Lake Cultural Road, Xihu District",120.335221,30.025689,08:30-20:00,7.56,"Qinghefang Cultural Walk is a historic site in Hangzhou, China, popular for its memorable experiences. Entry fee is 7.56 USD. Recommended visit: 2 hours. Discover Qinghefang Cultural Walk, a notable historic site in Hangzhou, China, ideal for visitors. Open 08:30-20:00, entry 7.56 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Disabled Travelers', 'couples trip', 'Luxury Travelers', 'foodie', 'Photography']",China
40,Hangzhou,Hangzhou · Wu Bai & China Blue Live Concert Venue,"No. 456, Xueyuan Road, Hangzhou",119.905029,30.024171,08:00-23:00,13.86,"Hangzhou · Wu Bai & China Blue Live Concert Venue is a theme park in Hangzhou, China, popular for its memorable experiences. Entry fee is 13.86 USD. Recommended visit: 6 hours. Discover Hangzhou · Wu Bai & China Blue Live Concert Venue, a notable theme park in Hangzhou, China, ideal for visitors. Open 08:00-23:00, entry 13.86 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Road trip', 'Elderly Travelers', 'Solo Woman Travelers', 'foodie', 'Photography']",China
41,Hangzhou,Yunqi Bamboo Trail,"No. 456, West Lake Scenic Area, Hangzhou",119.977853,30.090791,08:30-17:00,16.66,"Yunqi Bamboo Trail is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 16.66 USD. Recommended visit: 3 hours. Discover Yunqi Bamboo Trail, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 16.66 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",China
42,Hangzhou,Hangzhou Bloom Garden,"No. 456 Green Valley Road, Xihu District",120.105281,30.177508,08:30-17:30,27.58,"Hangzhou Bloom Garden is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 27.58 USD. Recommended visit: 3 hours. Discover Hangzhou Bloom Garden, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 27.58 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences']",Nature/Scenery/Park,3 hours,3.7,"['Pet Owners', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",China
43,Hangzhou,Lingqi Caves,"No. 456, Xueyin Road, Yuhang District",119.979508,30.161828,08:30-17:00,6.3,"Lingqi Caves is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.3 USD. Recommended visit: 3 hours. Discover Lingqi Caves, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 6.3 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Nightlife Enthusiast', 'couples trip', 'Luxury Travelers', 'foodie', 'Photography']",China
44,Hangzhou,Longjing Gorge Rafting,"No. 456, Riverside Lane, Longjing Town, Hangzhou",120.062507,30.231211,08:30-17:00,13.3,"Longjing Gorge Rafting is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.3 USD. Recommended visit: 3 hours. Discover Longjing Gorge Rafting, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 13.3 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Pet Owners', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers']",China
45,Hangzhou,Great Mercy Rock Scenic Area,"No. 456, West Lake Scenic Road, Hangzhou",120.00345,30.017303,08:30-17:00,4.2,"Great Mercy Rock Scenic Area is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.2 USD. Recommended visit: 3 hours. Discover Great Mercy Rock Scenic Area, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 4.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Elderly Travelers', 'Pet Owners', 'Luxury Travelers']",China
46,Hangzhou,Hangzhou Botanical Haven,"No. 456 Green Valley Road, Xihu District",120.200451,30.159907,08:30-17:00,10.5,"Hangzhou Botanical Haven is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 10.5 USD. Recommended visit: 3 hours. Discover Hangzhou Botanical Haven, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 10.5 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",China
47,Hangzhou,Hangzhou Apple Fun Park,"No. 456, West Lake Cultural Road, Xihu District",120.212253,30.441463,09:00-17:30,7.0,"Hangzhou Apple Fun Park is a theme park in Hangzhou, China, popular for its memorable experiences. Entry fee is 7.0 USD. Recommended visit: 6 hours. Discover Hangzhou Apple Fun Park, a notable theme park in Hangzhou, China, ideal for visitors. Open 09:00-17:30, entry 7.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'foodie', 'Photography']",China
48,Hangzhou,Hangzhou Amusement Park,"No. 456, West Lake Scenic Avenue, Xihu District",120.265059,30.353863,08:30-20:00,35.0,"Hangzhou Amusement Park is a theme park in Hangzhou, China, popular for its memorable experiences. Entry fee is 35.0 USD. Recommended visit: 8 hours. Discover Hangzhou Amusement Park, a notable theme park in Hangzhou, China, ideal for visitors. Open 08:30-20:00, entry 35.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers', 'Photography']",China
49,Hangzhou,Hangzhou Autumn Leaf Viewpoint,"No. 456 West Lake Scenic Road, Xihu District",119.946935,30.443558,08:30-17:00,7.98,"Hangzhou Autumn Leaf Viewpoint is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.98 USD. Recommended visit: 3 hours. Discover Hangzhou Autumn Leaf Viewpoint, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 7.98 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",China
50,Hangzhou,Wulin Night Bazaar,"No. 567 Riverside Lane, Xihu District",119.939106,30.112287,17:00-23:00,11.9,"Wulin Night Bazaar is a historic site in Hangzhou, China, popular for its memorable experiences. Entry fee is 11.9 USD. Recommended visit: 2 hours. Discover Wulin Night Bazaar, a notable historic site in Hangzhou, China, ideal for visitors. Open 17:00-23:00, entry 11.9 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers']",China
51,Hangzhou,Da Ming Mountain Scenic Area,"No. 567, Lingyin Road, Xihu District, Hangzhou",120.022283,30.242662,08:00-17:00,1.4,"Da Ming Mountain Scenic Area is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 1.4 USD. Recommended visit: 3 hours. Discover Da Ming Mountain Scenic Area, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:00-17:00, entry 1.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Pet Owners', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",China
52,Hangzhou,Wu Mountain Sky Breeze,"No. 456, West Lake Scenic Avenue, Hangzhou",120.200917,30.031774,08:30-17:30,1.12,"Wu Mountain Sky Breeze is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 1.12 USD. Recommended visit: 3 hours. Discover Wu Mountain Sky Breeze, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 1.12 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Pet Owners', 'couples trip', 'Solo Woman Travelers', 'Photography']",China
53,Hangzhou,City God Pavilion Scenic Area,"No. 456, West Lake Cultural Street, Hangzhou",120.229953,30.144657,08:30-17:30,3.5,"City God Pavilion Scenic Area is a historic site in Hangzhou, China, popular for its memorable experiences. Entry fee is 3.5 USD. Recommended visit: 2 hours. Discover City God Pavilion Scenic Area, a notable historic site in Hangzhou, China, ideal for visitors. Open 08:30-17:30, entry 3.5 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'Luxury Travelers', 'Photography']",China
54,Hangzhou,Broken Bridge Snowfall Park,"No. 456, West Lake Scenic Road, Xihu District",120.079363,30.270545,08:30-17:30,8.4,"Broken Bridge Snowfall Park is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.4 USD. Recommended visit: 3 hours. Discover Broken Bridge Snowfall Park, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 8.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Photography']",China
55,Hangzhou,Hangzhou X Show,"No. 456 Riverside Lane, Xihu District",119.920929,30.294713,10:00-22:00,15.4,"Hangzhou X Show is a museum in Hangzhou, China, popular for its unique collections and exhibitions. Entry fee is 15.4 USD. Recommended visit: 2 hours. Discover Hangzhou X Show, a renowned museum in Hangzhou, China, ideal for art lovers. Open 10:00-22:00, entry 15.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Pet Owners', 'Disabled Travelers', 'foodie', 'Photography']",China
56,Hangzhou,Hangzhou · 2025 Cherry Blossom Music Festival,"No. 456, West Lake Cultural Park, Hangzhou",119.913344,30.226468,10:00-22:00,18.06,"Hangzhou · 2025 Cherry Blossom Music Festival is a theme park in Hangzhou, China, popular for its memorable experiences. Entry fee is 18.06 USD. Recommended visit: 7 hours. Discover Hangzhou · 2025 Cherry Blossom Music Festival, a notable theme park in Hangzhou, China, ideal for visitors. Open 10:00-22:00, entry 18.06 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking']",Theme Park/Amusement Park,7 hours,3.75,"['Road trip', 'Pet Owners', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'foodie']",China
57,Hangzhou,Longjing Village Cultural Hub,"No. 456, West Lake Scenic Area, Hangzhou",119.961402,30.084211,08:30-17:30,7.0,"Longjing Village Cultural Hub is a museum in Hangzhou, China, popular for its unique collections and exhibitions. Entry fee is 7.0 USD. Recommended visit: 2 hours. Discover Longjing Village Cultural Hub, a renowned museum in Hangzhou, China, ideal for art lovers. Open 08:30-17:30, entry 7.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",China
58,Hangzhou,Huropa Green Oasis,"No. 456 West Lake Riverside Road, Hangzhou",120.13449,30.184371,08:00-19:00,13.58,"Huropa Green Oasis is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.58 USD. Recommended visit: 3 hours. Discover Huropa Green Oasis, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:00-19:00, entry 13.58 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'foodie']",China
59,Hangzhou,Yan Zileng Fishing Platform,"No. 128, West Lake Scenic Area, Hangzhou",120.299646,30.072923,08:30-17:00,8.4,"Yan Zileng Fishing Platform is a historic site in Hangzhou, China, popular for its memorable experiences. Entry fee is 8.4 USD. Recommended visit: 2 hours. Discover Yan Zileng Fishing Platform, a notable historic site in Hangzhou, China, ideal for visitors. Open 08:30-17:00, entry 8.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Elderly Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie', 'Photography']",China
60,Hangzhou,Mei Feng Island Park,"No. 128, Yuhang Road, Xihu District, Hangzhou",119.982233,30.146071,08:30-17:30,12.32,"Mei Feng Island Park is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.32 USD. Recommended visit: 3 hours. Discover Mei Feng Island Park, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 12.32 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Fast-Paced Budget Travel', 'couples trip', 'foodie', 'Photography']",China
